Gene.Name	Gene.ID
AT4G19540	AT4G19540
AT4G19550	AT4G19550
CYCT1-2	AT4G19560
RABF2B	AT4G19640
NPR4	AT4G19660
AT4G06910	AT4G06910
BOI	AT4G19700
AKHSDH2	AT4G19710
AT4G19810	AT4G19810
AT4G19810	AT4G19810
PP2A1	AT4G19840
AT4G19880	AT4G19880
AT4G19950	AT4G19950
AT4G20040	AT4G20040
AAH	AT4G20070
AT4G20150	AT4G20150
NA	NA
AT4G06945	AT4G06945
TPS08	AT4G20210
AT4G20250	AT4G20250
PCAP1	AT4G20260
AT4G20250	AT4G20250
AT4G20300	AT4G20300
NA	NA
TUFA	AT4G20360
LSD1	AT4G20380
AT4G20520	AT4G20520
AT4G20735	AT4G20735
AT4G20820	AT4G20820
AT4G20830	AT4G20830
TPP2	AT4G20850
AT4G20860	AT4G20860
FAH2	AT4G20870
AT4G06970	AT4G06970
AT4G20970	AT4G20970
DOF4.5	AT4G21080
MFDX2	AT4G21090
DDB1B	AT4G21100
AT4G21140	AT4G21140
RPN2	AT4G21150
ERDJ2B	AT4G21180
EMB1417	AT4G21190
AT4G21192	AT4G21192
AT4G21213	AT4G21213
ATK1	AT4G21270
PSBQ1	AT4G21280
HSA32	AT4G21320
BHLH103	AT4G21340
PUB8	AT4G21350
B120	AT4G21390
CRK29	AT4G21410
CRK29	AT4G21410
AT4G21430	AT4G21430
FHY	AT4G21470
APC4	AT4G21530
SPHK2	AT4G21534
AT4G21550	AT4G21550
AT4G21570	AT4G21570
ENDO5	AT4G21600
NRPB2	AT4G21710
AT4G21720	AT4G21720
RIC11	AT4G21745
AT4G21800	AT4G21800
DER2.1	AT4G21810
AT4G21820	AT4G21820
AT4G21865	AT4G21865
DTX39	AT4G21910
AT4G21930	AT4G21930
AT4G21926	AT4G21926
PER42	AT4G21960
ATG8A	AT4G21980
AT4G22010	AT4G22010
CSC1	AT4G22120
NA	NA
AT4G22190	AT4G22190
ISU1	AT4G22220
PAP2	AT4G22240
AOX4	AT4G22260
AT4G22285	AT4G22285
SOBER1	AT4G22305
MPC4	AT4G22310
AT4G22320	AT4G22320
AT4G22350	AT4G22350
AT4G22510	AT4G22510
LPPB	AT4G22550
APT3	AT4G22570
GT19	AT4G22580
TPPG	AT4G22590
AT4G22670	AT4G22670
AT4G22690	AT4G22690
AT4G22730	AT4G22730
SMO1-2	AT4G22756
AHL2	AT4G22770
SAP9	AT4G22820
BASS6	AT4G22840
AT4G22850	AT4G22850
AT4G22860	AT4G22860
LDOX	AT4G22880
PYR4	AT4G22930
AGL19	AT4G22950
AT4G22980	AT4G22980
AT4G23050	AT4G23050
AT4G23050	AT4G23050
AT4G07110	AT4G07110
AT4G23060	AT4G23060
GSH1	AT4G23100
CRK10	AT4G23180
CRK11	AT4G23190
CRK13	AT4G23210
CRK16	AT4G23240
AT4G23440	AT4G23440
AT4G23450	AT4G23450
AT4G23490	AT4G23490
AT4G23530	AT4G23530
AT4G23540	AT4G23540
AT4G23620	AT4G23620
CPK3	AT4G23650
CPK3	AT4G23650
AT4G07185	AT4G07185
CRF2	AT4G23750
AT4G23760	AT4G23760
NA	NA
AT4G23820	AT4G23820
AT4G23840	AT4G23840
LACS4	AT4G23850
AT4G23882	AT4G23882
AT4G23910	AT4G23910
UGE2	AT4G23920
AT4G23930	AT4G23930
ARF9	AT4G23980
NLP7	AT4G24020
AT4G24030	AT4G24030
AT4G07235	AT4G07235
AT4G07240	AT4G07240
AT4G24090	AT4G24090
AT4G24100	AT4G24100
AT4G24110	AT4G24110
AT4G24160	AT4G24160
HSP90-7	AT4G24190
ACBP3	AT4G24230
KOR3	AT4G24260
HSP70-6	AT4G24280
CIPK8	AT4G24400
AT4G24480	AT4G24480
RGTA1	AT4G24490
AT4G24500	AT4G24500
AP4M	AT4G24550
AT4G24565	AT4G24565
REN1	AT4G24580
AT4G24590	AT4G24590
PGI1	AT4G24620
AFC2	AT4G24740
AT4G24760	AT4G24760
AT4G24790	AT4G24790
AT4G24800	AT4G24800
AT4G24830	AT4G24830
TTL	AT4G24900
SEC61G2	AT4G24920
HVA22D	AT4G24960
MORC7	AT4G24970
TPD1	AT4G24972
AT4G24980	AT4G24980
AT4G25020	AT4G25020
AT4G25020	AT4G25020
ACP4	AT4G25050
CHLM	AT4G25080
RBOHG	AT4G25090
MSR4	AT4G25130
QWRF7	AT4G25190
GEBPL	AT4G25210
AT4G25280	AT4G25280
PHO1-H4	AT4G25350
TBL18	AT4G25360
AT4G25390	AT4G25390
AT4G07375	AT4G07375
ABCB28	AT4G25450
DREB1A	AT4G25480
SLK1	AT4G25520
MSH3	AT4G25540
CFIS2	AT4G25550
CYB561A	AT4G25570
DTX35	AT4G25640
AT4G25670	AT4G25670
AT4G25690	AT4G25690
BETA-OHASE 1	AT4G25700
CBP60D	AT4G25800
GPP1	AT4G25840
AT4G07465	AT4G07465
ABCB2	AT4G25960
AT4G25990	AT4G25990
AT4G26020	AT4G26020
PIRL8	AT4G26050
AT4G26060	AT4G26060
RPS2	AT4G26090
AT4G07535	AT4G07535
AT4G26190	AT4G26190
AT4G26210	AT4G26210
AT4G26240	AT4G26240
AT4G07575	AT4G07575
AT4G26370	AT4G26370
AT4G26375	AT4G26375
AT4G26400	AT4G26400
AT4G26410	AT4G26410
AT4G26450	AT4G26450
WIP1	AT4G26455
SUFE1	AT4G26500
AT4G26542	AT4G26542
CBL3	AT4G26570
AT4G26630	AT4G26630
WRKY20	AT4G26640
TIM22-2	AT4G26670
FIM1	AT4G26700
VHA-E2	AT4G26710
MAP65-2	AT4G26760
CDS3	AT4G26770
AT4G26780	AT4G26780
AT4G26810	AT4G26810
SUMO1	AT4G26840
VTC2	AT4G26850
HISN4	AT4G26900
AT4G26910	AT4G26910
ACO3	AT4G26970
RBP45C	AT4G27000
AT4G27010	AT4G27010
FAD4	AT4G27030
TSB2	AT4G27070
AT4G27230	AT4G27230
AT4G27250	AT4G27250
GH3.5	AT4G27260
GH3.5	AT4G27260
AT4G27290	AT4G27290
SD11	AT4G27300
AT4G27310	AT4G27310
AT4G27350	AT4G27350
AT4G27390	AT4G27390
AT4G27395	AT4G27395
NAC072	AT4G27410
AT4G27430	AT4G27430
PORB	AT4G27440
AT4G07845	AT4G07845
AT4G27510	AT4G27510
UGT79B2	AT4G27560
AT4G27595	AT4G27595
AT4G27610	AT4G27610
GTG2	AT4G27630
AT4G27657	AT4G27657
AT4G27680	AT4G27680
AT4G27680	AT4G27680
AT4G27720	AT4G27720
ACBP2	AT4G27780
BGLU9	AT4G27820
PHYL2.1	AT4G27840
AT4G27875	AT4G27875
SINAT4	AT4G27880
MTM1	AT4G27940
CRF4	AT4G27950
UBC9	AT4G27960
AT4G27980	AT4G27980
AT4G28020	AT4G28020
COX6B-3	AT4G28060
AT4G28068	AT4G28068
AT4G28085	AT4G28085
AT4G28162	AT4G28162
AT4G28170	AT4G28170
AT4G28200	AT4G28200
AT4G28210	AT4G28210
AT4G28230	AT4G28230
AT4G28260	AT4G28260
RMA2	AT4G28270
AT4G28290	AT4G28290
MAN5	AT4G28320
AT4G28360	AT4G28360
AT4G28400	AT4G28400
AT4G28440	AT4G28440
AT4G28450	AT4G28450
RLK5	AT4G28490
PHB1	AT4G28510
CKL6	AT4G28540
AT4G28550	AT4G28550
AT4G28560	AT4G28560
AT4G28590	AT4G28590
PHR1	AT4G28610
ABCB23	AT4G28630
PSB28	AT4G28660
AT4G28703	AT4G28703
XI-H	AT4G28710
YUC8	AT4G28720
AT4G28740	AT4G28740
PSAE1	AT4G28750
BHLH23	AT4G28790
AT4G28820	AT4G28820
AT4G28830	AT4G28830
CKL4	AT4G28860
CKL3	AT4G28880
ARAC7	AT4G28950
TCX5	AT4G29000
AT4G29070	AT4G29070
AT4G29090	AT4G29090
AT4G29090	AT4G29090
AT4G29103	AT4G29103
HXK1	AT4G29130
AT4G08065	AT4G08065
DTX51	AT4G29140
VPS32.2	AT4G29160
AT4G29190	AT4G29190
GGT3	AT4G29210
NA	NA
AT4G29310	AT4G29310
PRO3	AT4G29340
PRO3	AT4G29340
AT4G29380	AT4G29380
RPS30C	AT4G29390
AT4G29400	AT4G29400
AT4G29480	AT4G29480
AT4G29490	AT4G29490
AT4G29520	AT4G29520
AT4G29530	AT4G29530
AT4G29520	AT4G29520
AT4G29590	AT4G29590
AT4G29680	AT4G29680
AT4G08205	AT4G08205
PAO5	AT4G29720
AT4G29790	AT4G29790
NA	NA
CFIS1	AT4G29820
VIP3	AT4G29830
AT4G29890	AT4G29890
ACA10	AT4G29900
AT4G08255	AT4G08255
NA	NA
AT4G29905	AT4G29905
NA	NA
AT4G29950	AT4G29950
AT4G29960	AT4G29960
MitHPPK/DHPS	AT4G30000
AT4G30010	AT4G30010
MitHPPK/DHPS	AT4G30000
AT4G30060	AT4G30060
LCR19	AT4G30074
AT4G30100	AT4G30100
AT4G30097	AT4G30097
AT4G30130	AT4G30130
AHA2	AT4G30190
VIL2	AT4G30200
AT4G30220	AT4G30220
AT4G30240	AT4G30240
XTH19	AT4G30290
AT4G30310	AT4G30310
DGK7	AT4G30340
SMXL2	AT4G30350
AT4G30390	AT4G30390
NA	NA
AT4G30410	AT4G30410
TET9	AT4G30430
GAE1	AT4G30440
AT4G30460	AT4G30460
AT4G30480	AT4G30480
AT4G30490	AT4G30490
GGP1	AT4G30530
LPAT1	AT4G30580
AT4G30600	AT4G30600
AT4G30660	AT4G30660
AT4G30750	AT4G30750
MI0019206	AT4G08335
AT4G30760	AT4G30760
AT4G30780	AT4G30780
SCPL29	AT4G30810
AT4G30830	AT4G30830
HHP2	AT4G30850
UBP24	AT4G30890
AT4G30900	AT4G30900
AT4G30940	AT4G30940
CIPK6	AT4G30960
CBP60F	AT4G31000
AT4G31010	AT4G31010
PCMP-E7	AT4G31070
AT4G31075	AT4G31075
AT4G31115	AT4G31115
AT4G31130	AT4G31130
AT4G31140	AT4G31140
AT4G31270	AT4G31270
AT4G31310	AT4G31310
AT4G08435	AT4G08435
AT4G31340	AT4G31340
AT4G08495	AT4G08495
AT4G31360	AT4G31360
AT4G31390	AT4G31390
AT4G31390	AT4G31390
CTF7	AT4G31400
REIL1	AT4G31420
AT4G31450	AT4G31450
AT4G31510	AT4G31510
AT4G31540	AT4G31540
AT4G31570	AT4G31570
AT4G31600	AT4G31600
AT4G31740	AT4G31740
WIN2	AT4G31750
AT4G08565	AT4G08565
AT4G31810	AT4G31810
NPY1	AT4G31820
AT4G31830	AT4G31830
GPX7	AT4G31870
AT4G08585	AT4G08585
ASP5	AT4G31990
VAL2	AT4G32010
AT4G32020	AT4G32020
AT4G32070	AT4G32070
AT4G32105	AT4G32105
VAMP711	AT4G32150
AT4G32190	AT4G32190
AT4G32240	AT4G32240
AT4G32250	AT4G32250
AT4G32272	AT4G32272
AT4G32285	AT4G32285
AT4G32290	AT4G32290
APX6	AT4G32320
BT1	AT4G32400
CESA1	AT4G32410
QCR7-1	AT4G32470
AT4G32475	AT4G32475
AT4G32480	AT4G32480
VHA-c''1	AT4G32530
LUG	AT4G32551
AT4G32610	AT4G32610
AT4G32620	AT4G32620
AFC3	AT4G32660
AT4G32680	AT4G32680
GLB3	AT4G32690
SCRL25	AT4G32714
AT4G32760	AT4G32760
VTE1	AT4G32770
CCD8	AT4G32810
AT4G32870	AT4G32870
AT4G32870	AT4G32870
GATA9	AT4G32890
NUP85	AT4G32910
NUP85	AT4G32910
AT4G32930	AT4G32930
NA	NA
AT4G32940	AT4G32940
AT4G32960	AT4G32960
AT4G32970	AT4G32970
GLDP1	AT4G33010
GRXC6	AT4G33040
AT4G08725	AT4G08725
AT4G33080	AT4G33080
AT4G08755	AT4G08755
APM1	AT4G33090
AT4G33140	AT4G33140
AT4G33150	AT4G33150
PCMP-H53	AT4G33170
PME44	AT4G33220
FAB1A	AT4G33240
TIF3K1	AT4G33250
AT4G33300	AT4G33300
AT4G33400	AT4G33400
SPPL1	AT4G33410
BAK1	AT4G33430
AT4G33467	AT4G33467
AT4G33500	AT4G33500
DHS2	AT4G33510
PAA1	AT4G33520
POT13	AT4G33530
AT4G33540	AT4G33540
AT4G33640	AT4G33640
AT4G33666	AT4G33666
AT4G33666	AT4G33666
CBSDUF6	AT4G33700
RPS29C	AT4G33865
AT4G33905	AT4G33905
AT4G33920	AT4G33920
AT4G33940	AT4G33940
AT4G33960	AT4G33960
AT4G33980	AT4G33980
ABF3	AT4G34000
DJ1C	AT4G34020
MCCB	AT4G34030
MBR2	AT4G34040
DML3	AT4G34060
AT4G34090	AT4G34090
SUD1	AT4G34100
PAB2	AT4G34110
UGT73B1	AT4G34138
NA	NA
NA	NA
SEP1	AT4G34190
ALDH3I1	AT4G34240
FUC95A	AT4G34260
AT4G34265	AT4G34265
AT4G34320	AT4G34320
ISPH	AT4G34350
XLG2	AT4G34390
ERF109	AT4G34410
ERF109	AT4G34410
SWI3D	AT4G34430
ASK12	AT4G34470
AT4G34480	AT4G34480
CAP1	AT4G34490
AT4G34550	AT4G34550
AT4G34600	AT4G34600
GATA3	AT4G34680
AT4G34690	AT4G34690
SPE2	AT4G34710
VHA-C1	AT4G34720
VHA-C1	AT4G34720
ASE2	AT4G34740
AT4G09045	AT4G09045
AT4G09045	AT4G09045
AT4G34810	AT4G34810
CYP18-4	AT4G34870
AT4G34930	AT4G34930
AT4G34975	AT4G34975
HIPP25	AT4G35060
AT4G35080	AT4G35080
AT4G09065	AT4G09065
AT4G35140	AT4G35140
AT4G35170	AT4G35170
AT4G09115	AT4G09115
LOG5	AT4G35190
AT4G35220	AT4G35220
NA	NA
AT4G35250	AT4G35250
MSSP2	AT4G35300
AT4G09145	AT4G09145
CLC-E	AT4G35440
AKR2A	AT4G35450
PIRL4	AT4G35470
PIRL4	AT4G35470
AT4G35490	AT4G35490
MLH3	AT4G35520
AT4G09185	AT4G09185
AT4G09195	AT4G09195
NTL9	AT4G35580
AT4G35600	AT4G35600
AT4G35610	AT4G35610
AT4G09235	AT4G09235
AT4G35685	AT4G35685
AT4G35700	AT4G35700
AT4G35730	AT4G35730
LTO1	AT4G35760
STR15	AT4G35770
STY17	AT4G35780
NRPB1	AT4G35800
AT4G35850	AT4G35850
RABB1B	AT4G35860
FD	AT4G35900
AT4G35930	AT4G35930
AT4G35940	AT4G35940
AT4G35987	AT4G35987
APE2	AT4G36050
BHLH11	AT4G36060
NAC076	AT4G36160
AT4G36190	AT4G36190
AT4G36197	AT4G36197
AT4G36210	AT4G36210
AT4G09265	AT4G09265
NA	NA
MORC2	AT4G36280
MORC1	AT4G36290
AT4G09305	AT4G09305
NA	NA
AT4G36390	AT4G36390
D2HGDH	AT4G36400
AT4G36460	AT4G36460
LCB1	AT4G36480
SFH12	AT4G36490
AT4G36500	AT4G36500
AT4G36520	AT4G36520
BEE2	AT4G36540
PUB5	AT4G36550
AT4G36600	AT4G36600
GATA19	AT4G36620
AT4G36648	AT4G36648
PLT6	AT4G36670
HVA22K	AT4G36720
GBF1	AT4G36730
ATHB-40	AT4G36740
UGT72C1	AT4G36770
GGPPS1	AT4G36810
AT4G36850	AT4G36850
DAR1	AT4G36860
NA	NA
NA	NA
AT4G09395	AT4G09395
AT4G09445	AT4G09445
NA	NA
SPT	AT4G36930
AT4G36945	AT4G36945
RCCR	AT4G37000
AT4G37020	AT4G37020
AT4G37030	AT4G37030
MAP1D	AT4G37040
MES9	AT4G37150
AT4G37175	AT4G37175
AT4G37220	AT4G37220
AT4G37225	AT4G37225
AT4G37240	AT4G37240
AT4G37260	AT4G37260
ELI1	AT4G37380
AT4G37390	AT4G37390
AT4G37409	AT4G37409
AT4G37480	AT4G37480
PER51	AT4G37530
NA	NA
NA	NA
NPY5	AT4G37590
BT5	AT4G37610
AT4G09515	AT4G09515
AT4G09605	AT4G09605
AT4G09575	AT4G09575
GRF2	AT4G37740
ANT	AT4G37750
SQE3	AT4G37760
NA	NA
XTH7	AT4G37800
AT4G37820	AT4G37820
AT4G37840	AT4G37840
AT4G37895	AT4G37895
AT4G09675	AT4G09675
HSP70-9	AT4G37910
SHM1	AT4G37930
CAD8	AT4G37990
AT4G38060	AT4G38060
AT4G38090	AT4G38090
FRS9	AT4G38170
BIG1	AT4G38200
EXPA20	AT4G38210
AT4G38213	AT4G38213
AT4G38220	AT4G38220
AT4G38310	AT4G38310
AT4G38310	AT4G38310
AT4G38330	AT4G38330
AT4G38350	AT4G38350
LAZ1	AT4G38360
DTX45	AT4G38380
AT4G38405	AT4G38405
AT4G38410	AT4G38410
ROPGEF1	AT4G38430
STY46	AT4G38470
AT4G38545	AT4G38545
HIPP26	AT4G38580
UPL3	AT4G38600
AT4G38640	AT4G38640
AT4G38670	AT4G38670
AT4G38730	AT4G38730
AT4G38760	AT4G38760
AT4G38781	AT4G38781
AT4G38790	AT4G38790
AT4G38810	AT4G38810
AT4G09765	AT4G09765
AT4G38900	AT4G38900
BPC5	AT4G38910
VHA-C1	AT4G38920
AT4G38940	AT4G38940
KIN7F	AT4G38950
FBA2	AT4G38970
AT4G39020	AT4G39020
DTX47	AT4G39030
AT4G39040	AT4G39040
AT4G39040	AT4G39040
VHA-A3	AT4G39080
SHL	AT4G39100
HISN7	AT4G39120
AT4G39140	AT4G39140
AT4G39150	AT4G39150
AT4G39160	AT4G39160
SFH6	AT4G39170
SFH2	AT4G39180
APL3	AT4G39210
AT4G39230	AT4G39230
AT4G39235	AT4G39235
RBG8	AT4G39260
CAD9	AT4G39330
CESA2	AT4G39350
AT4G39360	AT4G39360
AT4G09855	AT4G09855
BRI1	AT4G39400
NA	NA
NA	NA
AT4G39420	AT4G39420
NA	NA
PCMP-E52	AT4G39530
AT4G39590	AT4G39590
AT4G39615	AT4G39615
AGT2	AT4G39660
AT4G39672	AT4G39672
AT4G39700	AT4G39700
PLAT1	AT4G39730
AT4G09905	AT4G09905
TPPH	AT4G39770
TPPH	AT4G39770
NA	NA
AT4G39790	AT4G39790
IPS1	AT4G39800
AT4G39820	AT4G39820
MI0019242	AT4G09925
RABH1C	AT4G39890
AT4G39900	AT4G39900
AT4G39930	AT4G39930
PCMP-E98	AT4G39952
DHS1	AT4G39980
RABA4B	AT4G39990
AT4G40011	AT4G40011
HTR8	AT4G40040
AT4G40042	AT4G40042
NA	NA
AT4G40065	AT4G40065
LAC8	AT5G01040
AT5G01070	AT5G01070
AT5G01110	AT5G01110
AT5G01200	AT5G01200
AT5G01210	AT5G01210
AT5G01215	AT5G01215
AT5G01260	AT5G01260
CPL2	AT5G01270
AT5G01300	AT5G01300
AT5G01310	AT5G01310
GT-3A	AT5G01380
AT5G01420	AT5G01420
AT5G01450	AT5G01450
AT5G01460	AT5G01460
RUS5	AT5G01510
AT5G01520	AT5G01520
LHCB4.1	AT5G01530
AT5G01550	AT5G01550
LECRK64	AT5G01560
AT5G01570	AT5G01570
AT5G01610	AT5G01610
BRCA2B	AT5G01630
AT5G00785	AT5G00785
AT5G01732	AT5G01732
AT5G01760	AT5G01760
CIPK15	AT5G01810
NA	NA
AT5G01850	AT5G01850
AT5G01850	AT5G01850
AT5G01881	AT5G01881
PXC2	AT5G01890
AT5G01950	AT5G01950
AT5G01960	AT5G01960
ROPGEF7	AT5G02010
AT5G02020	AT5G02020
AT5G02050	AT5G02050
AT5G02060	AT5G02060
ORP3A	AT5G02100
HLIP	AT5G02120
AT5G02150	AT5G02150
AT5G02160	AT5G02160
AT5G02220	AT5G02220
AT5G02240	AT5G02240
AT5G02240	AT5G02240
EXPA9	AT5G02260
ABCI20	AT5G02270
AT5G02280	AT5G02280
AT5G02350	AT5G02350
AT5G02370	AT5G02370
MT2B	AT5G02380
AT5G02430	AT5G02430
AT5G00850	AT5G00850
DPA	AT5G02470
MED37D	AT5G02490
OST4B	AT5G02502
AT5G02505	AT5G02505
AT5G02510	AT5G02510
ALY2	AT5G02530
AT5G02560	AT5G02560
AT5G02570	AT5G02570
AT5G02590	AT5G02590
AT5G02630	AT5G02630
AT5G02650	AT5G02650
AT5G02670	AT5G02670
AT5G02740	AT5G02740
AT5G02760	AT5G02760
MOS11	AT5G02770
GSTL1	AT5G02780
GSTL3	AT5G02790
APRR7	AT5G02810
RVE4	AT5G02840
AT5G02860	AT5G02860
AT5G02950	AT5G02950
AT5G02970	AT5G02970
LPPG	AT5G03080
NA	NA
P58IPK	AT5G03160
AT5G03190	AT5G03190
AT5G03210	AT5G03210
AT5G03230	AT5G03230
UBQ3	AT5G03240
LAC11	AT5G03260
EIN2	AT5G03280
AT5G03285	AT5G03285
AT5G03370	AT5G03370
AT5G03380	AT5G03380
AT5G03390	AT5G03390
AT5G03450	AT5G03450
AT5G03452	AT5G03452
CDC25	AT5G03455
AT5G03460	AT5G03460
B'ALPHA	AT5G03470
AT5G03495	AT5G03495
RABE1D	AT5G03520
RABC2A	AT5G03530
EXO70A1	AT5G03540
NCS1	AT5G03555
AT5G03560	AT5G03560
MDAR2	AT5G03630
SBE2.2	AT5G03650
AT5G03670	AT5G03670
PTL	AT5G03680
AT5G03705	AT5G03705
NA	NA
NA	NA
AT5G03905	AT5G03905
FFC	AT5G03940
AT5G03970	AT5G03970
AT5G04000	AT5G04000
AT5G04020	AT5G04020
AT5G04030	AT5G04030
AT5G04060	AT5G04060
AT5G04070	AT5G04070
AT5G04090	AT5G04090
IPSP	AT5G04120
GYRBM	AT5G04130
AMC9	AT5G04200
SYT3	AT5G04220
ELF6	AT5G04240
AT5G04250	AT5G04250
AT5G04270	AT5G04270
p_MI0000216	AT5G04275
AT5G04320	AT5G04320
CYP84A4	AT5G04330
NAC078	AT5G04410
AT5G04440	AT5G04440
AT5G04460	AT5G04460
AT5G04475	AT5G04475
SIM	AT5G04470
VTE5	AT5G04490
AT5G04500	AT5G04500
KCS19	AT5G04530
SIR	AT5G04590
AT5G00985	AT5G00985
AT5G04720	AT5G04720
AT5G04760	AT5G04760
CAT6	AT5G04770
PPR4	AT5G04810
AT5G04840	AT5G04840
AT5G04885	AT5G04885
NOL	AT5G04900
VPS36	AT5G04920
VPS36	AT5G04920
SUVH1	AT5G04940
PME47	AT5G04970
TOC34	AT5G05000
AT5G05010	AT5G05010
AT5G05085	AT5G05085
MED26B	AT5G05140
AT5G05160	AT5G05160
AT5G05200	AT5G05200
PUB62	AT5G05230
AT5G05250	AT5G05250
CHI3	AT5G05270
AT5G01045	AT5G01045
AT5G05320	AT5G05320
AT5G05330	AT5G05330
AT5G05350	AT5G05350
AT5G05370	AT5G05370
PRA1B3	AT5G05380
DREB2A	AT5G05410
PYL5	AT5G05440
EIF2A	AT5G05470
AT5G05480	AT5G05480
SYN1	AT5G05490
AT5G05510	AT5G05510
AT5G05520	AT5G05520
AT5G05570	AT5G05570
AT5G05670	AT5G05670
NUP88	AT5G05680
NA	NA
AT5G05750	AT5G05750
LIMYB	AT5G05800
AT5G01115	AT5G01115
AT5G05830	AT5G05830
AT5G05830	AT5G05830
AT5G05820	AT5G05820
UGT76C4	AT5G05880
AT5G05965	AT5G05965
FPGS1	AT5G05980
AT5G05985	AT5G05985
AT5G06050	AT5G06050
GPAT7	AT5G06090
AT5G06110	AT5G06110
AT5G06125	AT5G06125
CYCB1-2	AT5G06150
AT5G06180	AT5G06180
AT5G06220	AT5G06220
AT5G06240	AT5G06240
AT5G06260	AT5G06260
AT5G06265	AT5G06265
AT5G06270	AT5G06270
AT5G01255	AT5G01255
AT5G06350	AT5G06350
FLA17	AT5G06390
AT5G06450	AT5G06450
NFYA10	AT5G06510
AT5G06520	AT5G06520
AT5G06550	AT5G06550
CXE15	AT5G06570
AT5G06590	AT5G06590
UBP12	AT5G06600
WCRKC1	AT5G06690
AT5G06760	AT5G06760
EML2	AT5G06780
AT5G06790	AT5G06790
NA	NA
LNK4	AT5G06980
AT5G07020	AT5G07020
CIPK2	AT5G07070
AT5G07165	AT5G07165
AT5G07175	AT5G07175
AT5G07190	AT5G07190
A9	AT5G07230
BAG3	AT5G07220
RBL3	AT5G07250
XBAT33	AT5G07270
ML4	AT5G07290
ERF115	AT5G07310
AT5G07320	AT5G07320
AT5G07330	AT5G07330
AT5G07340	AT5G07340
AT5G07350	AT5G07350
PME48	AT5G07410
GDH2	AT5G07440
MSRA3	AT5G07470
AT5G07675	AT5G07675
FH16	AT5G07770
AT5G07840	AT5G07840
AT5G07870	AT5G07870
DGK1	AT5G07920
AT5G07940	AT5G07940
AT5G07970	AT5G07970
AT5G01465	AT5G01465
PDCB2	AT5G08000
TOM5	AT5G08040
AT5G08050	AT5G08050
AT5G08060	AT5G08060
AT5G08075	AT5G08075
SYP132	AT5G08080
BIM1	AT5G08130
AT5G08139	AT5G08139
AT5G08190	AT5G08190
HULK1	AT5G08230
HEMC	AT5G08280
YLS8	AT5G08290
TCP21	AT5G08330
AT5G08350	AT5G08350
AGAL2	AT5G08370
LIP1P	AT5G08415
NA	NA
VQ31	AT5G08480
PCMP-E20	AT5G08510
AT5G08530	AT5G08530
AT5G08535	AT5G08535
AT5G08560	AT5G08560
AT5G08570	AT5G08570
AT5G08580	AT5G08580
SRK2G	AT5G08590
RH26	AT5G08610
RH25	AT5G08620
FLS1	AT5G08640
AT5G08680	AT5G08680
AT5G08695	AT5G08695
AT5G08710	AT5G08710
AT5G08740	AT5G08740
NAC081	AT5G08790
AT5G09225	AT5G09225
SRT2	AT5G09230
KIWI	AT5G09250
VPS20.2	AT5G09260
AT5G09320	AT5G09320
PI4KB2	AT5G09350
AT5G09370	AT5G09370
AT5G09390	AT5G09390
CMTA1	AT5G09410
OM64	AT5G09420
AT5G09430	AT5G09430
EXL4	AT5G09440
AT5G09445	AT5G09445
RPS15D	AT5G09510
AT5G09560	AT5G09560
AT5G09570	AT5G09570
HSP70-10	AT5G09590
SCPL19	AT5G09640
SCPL19	AT5G09640
MRS2-7	AT5G09690
MRS2-8	AT5G09720
HAM2	AT5G09740
AT5G09755	AT5G09755
MED26C	AT5G09850
CESA5	AT5G09870
ABCF2	AT5G09930
PCMP-H35	AT5G09950
AT5G10020	AT5G10020
AT5G10040	AT5G10040
AT5G10070	AT5G10070
AT5G10080	AT5G10080
AT5G10090	AT5G10090
AT5G01675	AT5G01675
FLC	AT5G10140
AT5G10160	AT5G10160
AT5G10200	AT5G10200
HTR13	AT5G10390
AT5G10435	AT5G10435
CYCD4-2	AT5G10440
GRF6	AT5G10450
AT5G10455	AT5G10455
AT5G10460	AT5G10460
MSL2	AT5G10490
AT5G10525	AT5G10525
CYOP	AT5G10540
GTE2	AT5G10550
AT5G10650	AT5G10650
CBSPPR1	AT5G10690
AT5G01825	AT5G01825
AT5G10730	AT5G10730
AT5G10740	AT5G10740
AT5G10745	AT5G10745
AED1	AT5G10760
UBP22	AT5G10790
TMN8	AT5G10840
NA	NA
p_MI0000181	AT5G10945
CAF1-10	AT5G10960
HTR8	AT5G10980
KNAT4	AT5G11060
AT5G11090	AT5G11090
AT5G11100	AT5G11100
SPS2	AT5G11110
RH15	AT5G11170
AT5G11230	AT5G11230
HY5	AT5G11260
AT5G11340	AT5G11340
CCR4-6	AT5G11350
WIT1	AT5G11390
AT5G11430	AT5G11430
AT5G11460	AT5G11460
AT5G11475	AT5G11475
AT5G11480	AT5G11480
BETAA-AD	AT5G11490
ASP3	AT5G11520
EMF1	AT5G11530
AT5G11560	AT5G11560
NA	NA
AT5G11600	AT5G11600
AT5G11650	AT5G11650
NADP-ME2	AT5G11670
TIM17-3	AT5G11690
AT5G11700	AT5G11700
AT5G01885	AT5G01885
AT5G11770	AT5G11770
AT5G11790	AT5G11790
AT5G11870	AT5G11870
GRXC10	AT5G11930
NA	NA
AT5G11970	AT5G11970
AT5G12010	AT5G12010
AT5G12050	AT5G12050
AT5G01925	AT5G01925
ROPGAP6	AT5G12150
MED19A	AT5G12230
TUBB6	AT5G12250
AT5G12300	AT5G12300
